Date,Open,High,Low,Close,Adj Close,Volume,returns
2021-11-01,54.27000045776367,73.25299835205078,53.060001373291016,69.23999786376953,69.23999786376953,60681800,
2021-12-01,72.0,72.47699737548828,56.20000076293945,64.97000122070312,64.97000122070312,40853100,-6.166950859050679
2022-01-01,65.08999633789062,69.33999633789062,43.59000015258789,49.34000015258789,49.34000015258789,44395500,-24.057258387636647
2022-02-01,49.83000183105469,60.9900016784668,45.939998626708984,60.779998779296875,60.779998779296875,54639600,23.186053083360104
2022-03-01,60.5,79.48999786376953,52.77000045776367,62.41999816894531,62.41999816894531,65145800,2.698255055258514
2022-04-01,62.79999923706055,64.0,48.77000045776367,52.290000915527344,52.290000915527344,39329200,-16.228768905119516
2022-05-01,52.060001373291016,61.16999816894531,46.189998626708984,59.689998626708984,59.689998626708984,49179200,14.151840852204378
2022-06-01,59.4900016784668,61.880001068115234,39.7599983215332,40.34000015258789,40.34000015258789,42373800,-32.417488556387255
2022-07-01,39.47999954223633,52.0,36.810001373291016,51.47999954223633,51.47999954223633,47920400,27.615268585797924
2022-08-01,51.18000030517578,65.95999908447266,51.1150016784668,59.81999969482422,59.81999969482422,59657700,16.200466640924137
2022-09-01,59.16999816894531,62.189998626708984,48.279998779296875,48.349998474121094,48.349998474121094,37542200,-19.174191372815297
2022-10-01,48.880001068115234,61.13999938964844,46.52000045776367,56.70000076293945,56.70000076293945,33079100,17.26991220752081
2022-11-01,58.09000015258789,68.47000122070312,51.0099983215332,64.3499984741211,64.3499984741211,44871300,13.492059273801416
2022-12-01,64.31999969482422,69.29499816894531,52.150001525878906,53.88999938964844,53.88999938964844,60103000,-16.254855217563424
2023-01-01,53.93000030517578,60.47999954223633,50.400001525878906,59.279998779296875,59.279998779296875,28336000,10.001854612534622
2023-02-01,59.45000076293945,72.5,59.380001068115234,65.33999633789062,65.33999633789062,41861000,10.222668156852531
2023-03-01,65.58999633789062,72.33999633789062,62.58000183105469,72.18000030517578,72.18000030517578,27887600,10.468326217702351
2023-04-01,72.0199966430664,72.37000274658203,57.36000061035156,58.79999923706055,58.79999923706055,22442900,-18.536992257612674
2023-05-01,58.790000915527344,62.255001068115234,53.2400016784668,58.33000183105469,58.33000183105469,37247700,-0.7993153267077391
2023-06-01,58.810001373291016,65.05000305175781,56.334999084472656,64.58000183105469,64.58000183105469,28504400,10.714897657816502
2023-07-01,65.08000183105469,68.56999969482422,60.369998931884766,63.689998626708984,63.689998626708984,32865400,-1.3781405684595738
2023-08-01,63.33000183105469,63.689998626708984,51.40999984741211,55.25,55.25,35165200,-13.25168599260983
2023-09-01,55.79999923706055,61.13999938964844,54.33000183105469,58.189998626708984,58.189998626708984,26020500,5.321264482731203
2023-10-01,57.959999084472656,58.7400016784668,48.540000915527344,49.619998931884766,49.619998931884766,24942600,-14.727616252066078
2023-11-01,49.75,58.68000030517578,48.1150016784668,53.689998626708984,53.689998626708984,33034000,8.202337328566367
2023-12-01,53.4900016784668,62.61000061035156,50.97999954223633,60.599998474121094,60.599998474121094,32506500,12.870180711784585
2024-01-01,59.869998931884766,61.4900016784668,52.790000915527344,54.97999954223633,54.97999954223633,28355900,-9.273925863685884
2024-02-01,55.099998474121094,57.209999084472656,51.099998474121094,54.66999816894531,54.66999816894531,43184200,-0.5638438993672001
2024-03-01,54.970001220703125,56.400001525878906,50.56999969482422,52.11000061035156,52.11000061035156,26768300,-4.682636993479772
2024-04-01,52.369998931884766,53.20000076293945,45.52000045776367,48.880001068115234,48.880001068115234,29166100,-6.19842545462318
2024-05-01,48.22999954223633,55.7599983215332,46.93000030517578,49.0,49.0,45829700,0.24549699112637047
2024-06-01,49.80500030517578,51.97999954223633,46.77000045776367,50.560001373291016,50.560001373291016,29532100,3.183676272022473
2024-07-01,50.84000015258789,61.97999954223633,49.209999084472656,51.0099983215332,51.0099983215332,35092900,0.8900255854817019
2024-08-01,50.16999816894531,51.119998931884766,42.59000015258789,46.68000030517578,46.68000030517578,33261100,-8.488528051038124
2024-09-01,45.900001525878906,45.90999984741211,38.4900016784668,39.40999984741211,39.40999984741211,20903484,-15.574122558344516
